Año;DEPARTAMENTO;PROVINCIA;CENTRO POBLADO;COBERTURA RADIO;FRECUENCIA DE RADIO;INGRESO ANUAL;GASTOS ANUALES;VIA DE ACCESO;MEDIO DE TRANSPORTE
2023;HUANUCO;HUAMALIES;SAN JERONIMO DE CHONTA;2; ; ; ; ; 
2023;HUANUCO;HUAMALIES;AGUA BLANCA;1;RADIO LA EXITOSA 95.5 FM; ;9600; ; 
2023;HUANUCO;LEONCIO PRADO;TAMBILLO GRANDE;1;RADIO TINGO MARIA 94.1 FM;26400;26400; ; 
2023;HUANUCO;LEONCIO PRADO;BELLA;1;RADIO LA EXITOSA 95.5 FM;26400;26400; ;MOTO TAXI
2023;HUANUCO;LEONCIO PRADO;SUPTE SAN JORGE;2; ;150000;154800; ;MOTO LINEAL
2023;HUANUCO;LEONCIO PRADO;CAYUMBA GRANDE;2; ;2475;2475; ;COMBI
2023;HUANUCO;LEONCIO PRADO;SAN JOSE DE PUCATE;1;94.5;27600;27600; ;MOTO LINEAL
2023;HUANUCO;LEONCIO PRADO;EL ENCANTO DEL SALVADOR;1;RADIO LUZ 94.5 FM;27600;27600; ;MOTO LINEAL
2023;HUANUCO;LEONCIO PRADO;CONSUELO;1;RADIO LUZ: 94.5 FM;26400;26400; ; 
2023;HUANUCO;MARAÑON;SAN ANTONIO DE PADUA;2; ;36000; ; ;MOTO LINEAL
2023;HUANUCO;MARAÑON;HUAYCHAO;2; ;57600;57600; ; 
2023;HUANUCO;MARAÑON;CHINCHIL;2; ;57600;57600; ; 
2023;HUANUCO;MARAÑON;HUACHUMAY;2; ;54000;54000; ; 
2023;HUANUCO;MARAÑON;CHOCOBAMBA;2; ;60000;60000; ; 
2023;HUANUCO;MARAÑON;FRAYLE RUMY;2; ;35088;35088; ; 
2023;HUANUCO;MARAÑON;VILLAMAR;2; ;35088;35088; ; 
2023;HUANUCO;MARAÑON;PARAISO;2; ;48000;48000; ; 
2023;HUANUCO;MARAÑON;HUARIPAMPA;2; ;52380;52380; ; 
2023;HUANUCO;MARAÑON;HUANCHAY;2; ;64380;64380; ; 
2023;HUANUCO;MARAÑON;QUILLABAMBA;1;RADIO JVC 98.1 FM;36000;36000; ; 
2023;HUANUCO;PACHITEA;CHINCHAVITO;2; ;3200;38200; ; 
2023;HUANUCO;PACHITEA;YURAGMARCA;2; ;36720;36720; ; 
2023;HUANUCO;PACHITEA;PINQUIRAY;1;RADIO MIRAFLORES 100.5 FM;6160; ; ; 
2023;HUANUCO;PACHITEA;HUARICHACA;1;105 FM RADIO MIRAFLORES;29700;21600; ;MOTO TAXI
2023;HUANUCO;PACHITEA;CHINCHOPAMPA;2; ; ; ; ;MOTO LINEAL
2023;HUANUCO;PACHITEA;PAMPAMARCA;2; ;6400;6400; ; 
2023;HUANUCO;PACHITEA;TOMAYRICA;2; ;36720;36720; ; 
2023;HUANUCO;PACHITEA;SANTA VIRGINIA;2; ;36720;36720; ; 
2023;HUANUCO;PACHITEA;TAYAGASHA;2; ;36720;36720; ; 
2023;HUANUCO;PACHITEA;TIPSA;2; ;36720;36720; ; 
2023;HUANUCO;PACHITEA;ICHUYANUNA;2; ;36720;36720; ; 
2023;HUANUCO;PACHITEA;SANTO TORIBIO LA PUNTA;1;RADIO MIRAFLORES 100.5;18320; ; ; 
2023;HUANUCO;PACHITEA;CALLAGAN;1;RADIO PACHITEA, RADIO CUMBRE; ; ; ; 
2023;HUANUCO;PACHITEA;HUATUNA;2; ;36720;36720; ; 
2023;HUANUCO;PACHITEA;HUANCHAG;2; ;36720;36720; ; 
2023;HUANUCO;PACHITEA;TIRISHUANCA;2; ;36720;36720; ; 
2023;HUANUCO;PACHITEA;QUERO;2; ;36720;36720; ; 
2023;HUANUCO;PACHITEA;PUERTO GUADALUPE;2; ; ; ; ;MOTO LINEAL
2023;HUANUCO;PUERTO INCA;PUERTO SIRA;2; ;81347;81747; ; 
2023;HUANUCO;PUERTO INCA;PUERTO SUNGARO;2; ;144000;144; ; 
2023;HUANUCO;PUERTO INCA;MONTERRICO;2; ;2475;2475; ;MOTOCARGA
2023;HUANUCO;PUERTO INCA;NUEVO PORVENIR;2; ;52800;52800; ; 
2023;HUANUCO;PUERTO INCA;SANTA ROSA DE YANAYACU;1;RADIO FUEGO 102.5;26400;26400; ;MOTOCARGA
2023;HUANUCO;PUERTO INCA;MACUYA;1;RADIO URANIO;1569500; ; ; 
2023;HUANUCO;PUERTO INCA;SAN MIGUEL DE SEMUYA;2; ;48000;48000; ; 
2023;HUANUCO;PUERTO INCA;ANTIGUA HONORIA;1;RADIO HONORIA 94.3 FM;48000;48000; ; 
2023;HUANUCO;LAURICOCHA;CARAMARCA;2; ; ; ; ; 
2023;HUANUCO;LAURICOCHA;COSMA;1;RADIO CHORAS 97.7 FM;8400;8400; ; 
2023;HUANUCO;LAURICOCHA;SANTA ROSA;2; ;6000;6000; ; 
2023;HUANUCO;LAURICOCHA;LA MERCED;2; ;2199000;2190000; ; 
2023;HUANUCO;LAURICOCHA;HUACARCOCHA;2; ;7200;4000; ; 
2023;HUANUCO;LAURICOCHA;PILCOCANCHA;2; ;7200;7200; ; 
2023;HUANUCO;LAURICOCHA;PARACSHA;2; ;10995;10995; ; 
2023;HUANUCO;LAURICOCHA;PARIASH;2; ; ; ; ; 
2023;HUANUCO;LAURICOCHA;TUPAC AMARU;2; ;13800;13800; ; 
2023;HUANUCO;LAURICOCHA;WARYWAYIN;2; ;2000;2000; ; 
2023;HUANUCO;LAURICOCHA;SECCHA;2; ; ; ; ; 
2023;HUANUCO;LAURICOCHA;ISCOPAMPA;2; ; ; ; ; 
2023;HUANUCO;LAURICOCHA;HUANCABAMBA;2; ; ; ; ; 
2023;HUANUCO;LAURICOCHA;SAN JOSE DE TICRA;2; ;2199000;21990; ; 
2023;HUANUCO;LAURICOCHA;SAN JUAN DE NUPE;1;RADIO PROGRAMAS;21990;21990; ; 
2023;HUANUCO;LAURICOCHA;HUAMPON;2; ; ; ; ;MOTO LINEAL
2023;HUANUCO;LAURICOCHA;ANTACOLPA;2; ;12000; ; ; 
2023;HUANUCO;YAROWILCA;SHULLUYACO;2; ;25416;25416; ; 
2023;HUANUCO;YAROWILCA;AYAPITEG;2; ;27600;21000; ; 
2023;HUANUCO;YAROWILCA;VILLA DE MANTA;1;RADIO MUNICIPAL DE OBAS;6338;1120; ; 
2023;HUANUCO;YAROWILCA;COLQUILLAS;1;RADIO SAN PEDRO 100.5 FM; ; ; ; 
2023;HUANUCO;YAROWILCA;JARPO;2; ;27600;23000; ; 
2023;HUANUCO;YAROWILCA;RAIN CONDOR;1;RADIO LEYVA 102.5 FM;8400;6600; ; 
2023;HUANUCO;YAROWILCA;COCHAMARCA;1;RADIO SAN PEDRO 100.57 FM; ; ; ;MOTO LINEAL
2023;HUANUCO;YAROWILCA;VILCABAMBA;1;RADIO SAN PEDRO 100.5 FM; ; ; ; 
2023;HUANUCO;YAROWILCA;SAN ANTONIO DE COLPA;2; ; ; ; ; 
2023;HUANUCO;YAROWILCA;ACOBAMBA;1;RADIO POMARES 104.9; ; ; ;MOTO LINEAL
2023;HUANUCO;YAROWILCA;TASHGA;2; ; ; ; ; 
2023;HUANUCO;YAROWILCA;LLICLLATAMBO;2; ; ;1500; ; 
2023;HUANUCO;YAROWILCA;HUANCACHACA;1;RADIO POMARES 104.9; ; ; ; 
2023;HUANUCO;YAROWILCA;SAN JUAN DE VILLA CASTILLA;1;RADIO POMARES 104.9; ;5000; ;MOTOCARGA
2023;HUANUCO;YAROWILCA;QUILCAYHUARIN;2; ; ; ; ; 
2023;HUANUCO;YAROWILCA;RONDOBAMBA;1;RADIO POMARES 104.9 FM; ; ; ; 
2023;HUANUCO;YAROWILCA;RAHUA;1;RADIO POMARES 104.9; ; ; ;A PIE
2023;HUANUCO;YAROWILCA;SAN JUAN;2; ;27000;27000; ;MOTO LINEAL
2023;HUANUCO;YAROWILCA;HUAYUCULANO;2; ;29700;29400; ; 
2023;HUANUCO;YAROWILCA;PARIAPAMPA;1;RADIO LEYVA 102.5FM;27600;18000; ; 
2023;HUANUCO;YAROWILCA;SAHUAY;1;RADIO POMARES 104.9; ; ; ;MOTO LINEAL
2023;HUANUCO;YAROWILCA;SAN ANTONIO DE SHURAPAMPA;1;RADIO POMARES 104.9; ; ; ;MOTO LINEAL
2023;HUANUCO;YAROWILCA;HUALPAYUNCA;1;RADIO SAN PEDRO 100.5 FM; ; ; ; 
2023;HUANUCO;YAROWILCA;PARASHAPAMPA;1;RADIO POMARES 104.9; ; ; ;MOTO LINEAL
2023;HUANUCO;YAROWILCA;MESAPAMPA;2; ; ; ; ; 
2023;HUANUCO;YAROWILCA;LLACSHAGAYAN;2; ;26400;26000; ; 
2023;HUANUCO;YAROWILCA;PUCAPUCA;2; ;27600;11000; ; 
2023;HUANUCO;YAROWILCA;LLICOPAMPA;1;RADIO EXITOSA; ; ; ; 
2023;HUANUCO;YAROWILCA;ROSAPAMPA;2; ; ; ; ; 
2023;HUANUCO;YAROWILCA;DOS AGUAS;2; ; ; ; ; 
2023;HUANUCO;YAROWILCA;PUYAC;2; ; ; ; ; 
2023;HUANUCO;YAROWILCA;CRUZPAMPA;1;RADIO PAMPAMARCA; ; ; ; 
2023;HUANUCO;YAROWILCA;CHAYNAS;1;RADIO SANTA ROSA 95.1; ; ; ; 
2023;HUANUCO;YAROWILCA;YACHAS;1;RADIO POMARES 104.9; ; ; ; 
2023;HUANUCO;YAROWILCA;ANDAHUAYLA;1;RADIO SAN PEDRO 100.5 FM; ; ; ;MOTO LINEAL
2023;HUANUCO;YAROWILCA;SAN JUAN DE MIRAFLORES;2; ; ; ; ; 
2023;HUANUCO;YAROWILCA;CHASQUI;2; ; ; ; ; 
2023;HUANUCO;YAROWILCA;COCHAS;1;RADIO SAN PEDRO 100.5 FM; ; ; ; 
2023;HUANUCO;YAROWILCA;PUNTO UNION;1;RADIO SANTA ROSA CAHUAC 95.1 FM; ; ; ;A PIE
2023;HUANUCO;YAROWILCA;ULLUY;1;RADIO POMARES 104.9; ; ; ;MOTOCARGA
2023;HUANUCO;YAROWILCA;YARUSH;1;RADIO SAN PEDRO 100.5 F.M; ; ; ;MOTO LINEAL
2023;HUANUCO;YAROWILCA;COCHAPAMPA;1;RADIO POMARES 104.9; ; ; ;MOTO LINEAL
2023;HUANUCO;YAROWILCA;PUCAYACU; ; ; ; ; ; 
2023;HUANUCO;YAROWILCA;SAN ANTONIO DE CHINCHAS;2; ; ; ; ; 
2023;ICA;CHINCHA;LISCAY;1;RADIO PROGRAMAS; ;7150; ; 
2023;ICA;CHINCHA;BELLAVISTA;1;RADIO PROGRAMAS DEL PERU;34500;34500; ;MOTO LINEAL
2023;ICA;NASCA;TULIN;1;102.5 FM;76100;76100; ; 
2023;ICA;NASCA;VALLE LAS TRANCAS;1;RADIO PROGRAMAS DEL PERU;70885;415907; ; 
2023;ICA;PISCO;SAN MIGUEL;1;RADIO ORION;8832;129000; ; 
2023;JUNIN;HUANCAYO;LA PUNTA;2; ;44550;44550; ; 
2023;JUNIN;HUANCAYO;HUAYLLASPANCA;2; ;32450;32450; ; 
2023;JUNIN;HUANCAYO;SAN BALVIN;2; ;46650;46650; ; 
2023;JUNIN;HUANCAYO;PANTI;2; ;18900;18900; ; 
2023;JUNIN;HUANCAYO;MATICHACRA;2; ;14900;14900; ; 
2023;JUNIN;HUANCAYO;MARCAVALLE;1;RADIO TRUENO;13500;13500; ; 
2023;JUNIN;HUANCAYO;HUAMANMARCA;2; ;94500;94500; ; 
2023;JUNIN;HUANCAYO;SAN PEDRO DE PIHUAS;2; ;24650;24650; ; 
2023;JUNIN;HUANCAYO;CASACANCHA;2; ;22500;22500; ; 
2023;JUNIN;HUANCAYO;COCHARCAS;1;RADIO 95.5;4600;46000; ; 
2023;JUNIN;HUANCAYO;JATUN SUCLLA;2; ;9876;9876; ; 
2023;JUNIN;HUANCAYO;SANTA ROSA DE CEDRUYO;2; ;38445;38445; ; 
2023;JUNIN;HUANCAYO;SANTA ROSA DE CHAQUICOCHA;2; ;37032;37032; ; 
2023;JUNIN;HUANCAYO;SANTA CRUZ DE PUMABAMBA;2; ;24800;24800; ; 
2023;JUNIN;HUANCAYO;SAN BARTOLOME;2; ;16900;16900; ; 
2023;JUNIN;HUANCAYO;YANABAMBA;2; ;35000;35000; ;MOTO LINEAL
2023;JUNIN;HUANCAYO;HUARI;1;RADIO SEÑORIA;42000;42000; ; 
2023;JUNIN;HUANCAYO;SAN FRANCISCO DE LLACSAPIRCA;2; ;29700;29700; ; 
2023;JUNIN;HUANCAYO;LARIA;2; ;23787;23787; ; 
2023;JUNIN;CONCEPCION;CANCHAPALCA;2; ;5020;5020; ; 
2023;JUNIN;CONCEPCION;RACRACALLA;2; ;57300;57300; ; 
2023;JUNIN;CONCEPCION;VICSO;1;RADIO CARIBEÑA;32200;32200; ; 
2023;JUNIN;CONCEPCION;USIBAMBA;1;RADIO HUANCAYO 104.3 FM;44000;44000; ; 
2023;JUNIN;CONCEPCION;YANAMUCLO;2; ;54000;54000; ; 
2023;JUNIN;CONCEPCION;POMAMANTA;1;HEROICA 95.3;51300;57300; ; 
2023;JUNIN;CONCEPCION;TALHUIS;1;RADIO HUARACAN;57300;57300; ; 
2023;JUNIN;CONCEPCION;CHALA;1;RADIO HUANCAYO 104.3 FM;23738;23738; ; 
2023;JUNIN;CONCEPCION;PUCACOCHA;2; ;27600;27600; ; 
2023;JUNIN;CONCEPCION;SAN FRANCISCO DE MACON;2; ;29700;29700; ; 
2023;JUNIN;CONCEPCION;SAN MARTIN DE PORRAS - MAMAC;2; ;55300;55300; ; 
2023;JUNIN;CONCEPCION;ALAYO;1;RADIO LA VOZ;27200;27200; ;COMBI
2023;JUNIN;CONCEPCION;ANDAS;1;RADIO HURACAN;59400;59400; ; 
2023;JUNIN;CONCEPCION;CHAQUICOCHA;1;RADIO HUANCAYO;58524;58524; ; 
2023;JUNIN;CONCEPCION;MARAVILCA;1;100.7 FM;27600;27600; ; 
2023;JUNIN;CONCEPCION;PARCO;2; ;13800;13800; ; 
2023;JUNIN;CONCEPCION;SANTA ROSA DE RUNATULLO;2; ;57300;57300; ; 
2023;JUNIN;CONCEPCION;HUANCAMACHAY;2; ; ; ; ; 
2023;JUNIN;CHANCHAMAYO;SANTA ROSA-RIO AMARILLO;2; ;89000;89000; ; 
2023;JUNIN;CHANCHAMAYO;PUERTO YURINAKI;2; ;27600;871731; ; 
2023;JUNIN;CHANCHAMAYO;LAS PALMAS - IPOKI;1;RADIO MONTAÑA 99.9 FM;114000;104360; ; 
2023;JUNIN;CHANCHAMAYO;CONDADO PICHIKIARI;1;RADIO MONTAÑA;102000;102000; ;MOTO LINEAL
2023;JUNIN;CHANCHAMAYO;LA FLORIDA;2; ;94595;250647; ;MOTO LINEAL
2023;JUNIN;CHANCHAMAYO;NARANJAL;2; ;66900;66900; ; 
2023;JUNIN;CHANCHAMAYO;BELEN ANAPIARI;2; ;101400;101400; ; 
2023;JUNIN;CHANCHAMAYO;EL PALOMAR;1;RADIO EXITOSA 95.3 FM;78420;105073; ;COMBI
2023;JUNIN;CHANCHAMAYO;CIUDAD SATELITE;1;RADIO MONTAÑA 99.9 FM;102000;149207; ; 
2023;JUNIN;CHANCHAMAYO;SAN FERNANDO DE KIVINAKI;2; ;105600;135435; ; 
2023;JUNIN;CHANCHAMAYO;PAMPA CAMONA;2; ;114600;114599; ; 
2023;JUNIN;CHANCHAMAYO;SAN JUAN CENTRO AUTIKI;1;97.2 FM;114600;114600; ; 
2023;JUNIN;CHANCHAMAYO;LOS ANGELES UBIRIKI;1;RADIO ESTACION 97.1 FM;96000;96000; ; 
2023;JUNIN;CHANCHAMAYO;UNION PERENE;2; ;132;132; ; 
2023;JUNIN;CHANCHAMAYO;MIRICHARO;2; ;153786;153786; ; 
2023;JUNIN;CHANCHAMAYO;SAN ANTONIO DE ALTO PICHANAKI;1;RADIO MONTAÑA 99.9 FM;99600;99594; ; 
2023;JUNIN;CHANCHAMAYO;SAN FRANCISCO CENTRO KUVIRIANI;2; ;78000;78000; ; 
2023;JUNIN;CHANCHAMAYO;SANTA ROSA DE CAMONASHARI;2; ;99600;99600; ; 
2023;JUNIN;CHANCHAMAYO;VILLA PROGRESO;1;RADIO NATIVA 100.1 FM;48000;48000; ; 
2023;JUNIN;CHANCHAMAYO;MARANKIARI;2; ;98000;98000; ;MOTO TAXI
2023;JUNIN;CHANCHAMAYO;ZONA PATRIA;2; ;7000;73500; ; 
2023;JUNIN;CHANCHAMAYO;LA ESPERANZA;2; ;110125;110125; ; 
2023;JUNIN;CHANCHAMAYO;VILLA ASHANINGA;2; ;99600;99600; ;MOTO LINEAL
2023;JUNIN;CHANCHAMAYO;CUYANI;2; ;102000;102000; ; 
2023;JUNIN;CHANCHAMAYO;INTERCULTURAL SAN JOSE DE ANAPIARI;1;RADIO MONAÑA;105600;105600; ; 
2023;JUNIN;CHANCHAMAYO;BARINETTI REAL;2; ;94350;94350; ; 
2023;JUNIN;CHANCHAMAYO;NUEVA ESPERANZA;2; ;101250;101340; ; 
2023;JUNIN;CHANCHAMAYO;COLONIA HUANCA;2; ;5562;78919; ; 
2023;JUNIN;CHANCHAMAYO;PRIMAVERA;2; ;94350;94350; ; 
2023;JUNIN;JAUJA;JISSE;1;RADIO LATINA FM 90.70;55200;55200; ; 
2023;JUNIN;JAUJA;APAYCANCHA;2; ; ; ; ; 
2023;JUNIN;JAUJA;CURIMARCA;1;RPP;21933;21933; ; 
2023;JUNIN;JAUJA;ACAYA;1;RADIO JAUJA;55200;55200; ; 
2023;JUNIN;JAUJA;ULLUSCA;2; ;27600;27600; ; 
2023;JUNIN;JAUJA;SAN JUAN DE PACHACAYO;1;102.1;11200;11200; ; 
2023;JUNIN;JAUJA;SAN JUAN DE UCHUBAMBA;2; ;43080;43080; ; 
2023;JUNIN;JAUJA;LLACUARI;1;RADIO RPP 89.7;29700;29699; ; 
2023;JUNIN;JAUJA;CHICCHE AUQUICANCHA;2; ;13800;13800; ; 
2023;JUNIN;JAUJA;SACAS;1;RADIO LATINA 96.3;27600;27600; ; 
2023;JUNIN;JAUJA;EL TINGO;1;RADIO LATINA;27600;27600; ; 
2023;JUNIN;JAUJA;YANAMARCA;1;RADIO JAUJA FM 102.20;57600;53000; ; 
2023;JUNIN;JAUJA;SAN ISIDRO;1;SUPER LATINA - JAUJA;7425;7425; ; 
2023;JUNIN;JAUJA;CHACAYBAMBA;2; ;35700;35700; ;MOTO LINEAL
2023;JUNIN;JAUJA;SALLAHUACHAC;2; ;28700;29700; ; 
2023;JUNIN;JUNIN;LLAUPI;2; ;13600;13600; ; 
2023;JUNIN;JUNIN;QUILCATACTA;1;RADIO LIBERTAD JUNIN;9600;9600; ; 
2023;JUNIN;JUNIN;HUAYRE;1;RADIO CHINCHAYSUYO 90.7 FM;58700;58700; ; 
2023;JUNIN;JUNIN;RAYMONDI;2; ;12200;12200; ; 
2023;JUNIN;JUNIN;HUANCASH;2; ;2880;2880; ; 
2023;JUNIN;JUNIN;PISCURRURAY;1;RADIO NACIONAL;5200;5200; ; 
2023;JUNIN;JUNIN;YAPAC MARCA;2; ;6900;6900; ; 
2023;JUNIN;JUNIN;RAYANNIYOC;1;LIBERTAD;1080;1080; ; 
2023;JUNIN;JUNIN;TAMBOS;1;RADIO NACIONAL 90.3;6000;6000; ; 
2023;JUNIN;JUNIN;PUYAY;2; ;10220;10220; ; 
2023;JUNIN;JUNIN;QUIPACANCHA;2; ;5800;5800; ; 
2023;JUNIN;JUNIN;CHUCUHUAIN;1;RADIO IMPACTO 95.1;2400;2400; ; 
2023;JUNIN;JUNIN;CHOCCUTO;2; ;6850;6850; ; 
2023;JUNIN;JUNIN;JACHAHUANCA; ; ; ; ; ; 
2023;JUNIN;JUNIN;SHOGUE;1;RADIO LIBERTAD;18600;18600; ; 
2023;JUNIN;JUNIN;JORGE CHAVEZ DARTNELL;2; ;6000;6000; ;MOTO TAXI
2023;JUNIN;SATIPO;TZANCUVATZIARI;1;RADIO REVOLUCION 105.7 FM;58668;58668; ;MOTO LINEAL
2023;JUNIN;SATIPO;PARATUSHIALI;1;RADIO SUPER EXITO 76.4;73332;73332; ; 
2023;JUNIN;SATIPO;SAN RAMON DE PANGOA;2; ;77328;77328; ;MOTO TAXI
2023;JUNIN;SATIPO;SANIBENI;2; ;73332;73332; ; 
2023;JUNIN;SATIPO;HERMOSA PAMPA;1;RADIO SWING 88.9 FM;47328;47328; ;MOTO LINEAL
2023;JUNIN;SATIPO;VALLE ESMERALDA;2; ;65000;65000; ; 
2023;JUNIN;SATIPO;NAPATI;2; ;29700;30200; ; 
2023;JUNIN;SATIPO;VILLA JUNIN;1;RADIO SENSACIÓN 93.1 FM;53328;53328;VIA FLUVIAL; 
2023;JUNIN;SATIPO;RIO CHARI ALTO;1;RADIO LA RUTA 107.3 FM;149328;149328; ; 
2023;JUNIN;SATIPO;PUERTO PORVENIR;1;RADIO RIO TAMBO 94.5 FM;77328;77328; ;MOTO LINEAL
2023;JUNIN;SATIPO;MARANKIARI;1;RADIO LA RUTA 107.3 F.M.;84336;84336; ; 
2023;JUNIN;SATIPO;RIO VENADO;1;RADIO LA RUTA 107.3 FM;77004;77004; ; 
2023;JUNIN;SATIPO;NAYLAMP DE SONOMORO;1;RADIO PANGOA;77328;77328; ;MOTO LINEAL
2023;JUNIN;SATIPO;UNION CAPIRI;1;107.3;149328;149328; ; 
2023;JUNIN;SATIPO;VILCABAMBA;1;RADIO SELVA 97.7 FM;77328;77328; ;MOTOCARGA
2023;JUNIN;SATIPO;CIUDAD DE DIOS;2; ;77328;77328; ;MOTO TAXI
2023;JUNIN;SATIPO;KIATARY;1;RADIO PANGOA 92.4 F.M.;77328;77328; ;MOTO LINEAL
2023;JUNIN;SATIPO;PUERTO ENE;1;RADIO TROPICANA;71400;71400; ; 
2023;JUNIN;SATIPO;SELVA DE ORO;2; ; ; ; ; 
2023;JUNIN;SATIPO;FE Y ALEGRIA;2; ;53328;53328; ; 
2023;JUNIN;SATIPO;CANA EDEN;1;RADIO RIO TAMBO 101.5 F.M.;53000;53000; ; 
2023;JUNIN;SATIPO;SAN JUAN DE HUAHUARI;2; ;149328;154583; ; 
2023;JUNIN;SATIPO;VILLA MARIA;2; ;50444;50444; ;MOTO TAXI
2023;JUNIN;SATIPO;SANTA ROSA DE ALTO KIATARI;1;RADIO JM 103.7;77328;77328; ;MOTO TAXI
2023;JUNIN;SATIPO;SAN JOSE DE MIRAFLORES;1;RADIO PANGOA 92.3 FM;77328;77328; ;MOTO TAXI
2023;JUNIN;SATIPO;BELEN;1;RADIO SUWIN 88.5 FM;50428;50428; ;MOTO TAXI
2023;JUNIN;SATIPO;CAMPIRUSHARI;1;RADIO STUDIO JM 103.7 FM;48000;48000; ; 
2023;JUNIN;SATIPO;SAN PEDRO;2; ;60816;60816; ;MOTO TAXI
2023;JUNIN;SATIPO;BELLAVISTA;2; ;24000;24000; ;MOTOCARGA
2023;JUNIN;SATIPO;MICAELA SANTO DOMINGO DEL RIO ENE;2; ;77328;77328; ; 
2023;JUNIN;TARMA;HUARACAYO;1;RADIO TARMA;12000;12000; ; 
2023;JUNIN;TARMA;PICOY;1;RADIO EMISORA ALEGRÍA 90.40 FM;27600;27600; ; 
2023;JUNIN;TARMA;OCHONGA;1;TARMA;1000;1000; ; 
2023;JUNIN;TARMA;CONGAS ANTACUCHO;1;RADIO TARMA;27600;27600; ; 
2023;JUNIN;TARMA;TARMATAMBO;2; ;42000;42000; ; 
2023;JUNIN;TARMA;MURUHUAY;1;RADIO BENDICION;27714;27714; ; 
2023;JUNIN;TARMA;CONDORCOCHA;2; ;31500;31500; ; 
2023;JUNIN;TARMA;COCHAS;1;RADIO SUDAMERICANA;42000;42000; ; 
2023;JUNIN;TARMA;CHUPAN;1;LIBERTAD DE JUNÍN;13800;13800; ; 
2023;JUNIN;TARMA;SAN JOSE DE CAYASH;2; ;27600;27600; ; 
2023;JUNIN;TARMA;MACO;1;RADIO TARMA Y RADIO LUZ;27600;27804; ; 
2023;JUNIN;TARMA;URAHUCHOC MUYLO;1;RADIO TARMA;3500;3500; ; 
2023;JUNIN;TARMA;APAYCANCHILLA;2; ;2300;2300; ; 
2023;JUNIN;TARMA;YANEC;1;RADIO LIBERTAD 98.9 FM;13800;13800; ; 
2023;JUNIN;TARMA;SAN JUAN DE LA LIBERTAD;2; ;36000;20400; ; 
2023;JUNIN;TARMA;CALCA;1;TARMA;1000;1000; ; 
2023;JUNIN;TARMA;YURACMAYO;1;RADIO TARMA;27600;27761; ; 
2023;JUNIN;YAULI;HUARI;1;RADIO EXITOSA;18000;18000; ; 
2023;JUNIN;YAULI;SAN JOSE DE ANDAYCHAGUA;2; ;36000;3000; ; 
2023;JUNIN;YAULI;HUAYNACANCHA;1;RADIO OZONO;60000;59939; ; 
2023;JUNIN;CHUPACA;SHICUY;1;RADIO HUANCAYO;43600;43600; ; 
2023;JUNIN;CHUPACA;HUARISCA GRANDE;1;HUANCAYO;18000;18000; ; 
2023;LA LIBERTAD;TRUJILLO;VILLA DEL MAR;2; ;56000;716046; ; 
2023;LA LIBERTAD;TRUJILLO;EL MILAGRO;2; ; ;594360; ; 
2023;LA LIBERTAD;TRUJILLO;LAS DELICIAS;2; ;114000;114000; ; 
2023;LA LIBERTAD;TRUJILLO;MIRAMAR;2; ;153758;153758; ; 
2023;LA LIBERTAD;TRUJILLO;HUANCHAQUITO;1;RADIO PROGRAMAS;64725;581223; ; 
2023;LA LIBERTAD;TRUJILLO;SANTO DOMINGO;2; ;99762;168800; ; 
2023;LA LIBERTAD;TRUJILLO;CURVA DE SUN;2; ;97000;97000; ;COMBI
2023;LA LIBERTAD;TRUJILLO;EL TROPICO;2; ;79200;79200; ; 
2023;LA LIBERTAD;TRUJILLO;VICTOR RAUL HAYA DE LA TORRE;1;RADIO LA EXITOSA 95.5 FM;88100;455490; ;COMBI
2023;LA LIBERTAD;TRUJILLO;MENOCUCHO;1;RADIO EXITOSA 95.5 FM;90761;90761; ; 
2023;LA LIBERTAD;TRUJILLO;SHIRAN;2; ;93924;100064; ;COMBI
2023;LA LIBERTAD;TRUJILLO;BARRAZA;2; ;71988;71988; ;MOTO TAXI
2023;LA LIBERTAD;TRUJILLO;ALTO TRUJILLO; ; ; ; ; ; 
2023;LA LIBERTAD;ASCOPE;CHICLIN;1;RADIO LA EXITOSA 95.5 FM;40700;39807; ;MOTO TAXI
2023;LA LIBERTAD;ASCOPE;SAUSAL;2; ;15000;70; ; 
2023;LA LIBERTAD;ASCOPE;ROMA;2; ;35000;84385; ; 
2023;LA LIBERTAD;ASCOPE;MOCAN;1;CULTURAL 89.9 FM;28400;2840; ; 
2023;LA LIBERTAD;ASCOPE;LUZ DEL SOL;2; ; ;392000; ; 
2023;LA LIBERTAD;BOLIVAR;SAN VICENTE DE PAUL;2; ;34152;34152; ; 
2023;LA LIBERTAD;CHEPEN;CHEQUEN;2; ;100188;274801; ;MOTO TAXI
2023;LA LIBERTAD;CHEPEN;CATALINA;2; ;69600;69600; ;MOTO TAXI
2023;LA LIBERTAD;CHEPEN;PACANGUILLA;1;100.03;231078;489341; ;MOTO LINEAL
2023;LA LIBERTAD;CHEPEN;SANTA ROSA;1;RADIO ESTACIÓN LATINA 98.7 FM;86926;86926; ; 
2023;LA LIBERTAD;CHEPEN;TALAMBO;2; ;61296;144555; ;MOTO TAXI
2023;LA LIBERTAD;CHEPEN;SAN JOSE DE MORO;1;ESTACIÓN LATINA 98.7 FM;90000;90000; ;MOTO TAXI
2023;LA LIBERTAD;JULCAN;SAN ANTONIO;2; ;45000;45000; ; 
